Id,Player,Height,Weight
ruddjo01,John Rudd,201,104
rudezda01,Damjan Rudež,208,103
rudomjo01,John Rudometkin,198,92
ruffimi01,Michael Ruffin,206,111
ruffitr01,Trevor Ruffin,185,83
ruffnpa01,Paul Ruffner,208,102
ruklijo01,Joe Ruklick,206,99
rulanje01,Jeff Ruland,208,108
rulebo01,Bob Rule,206,99
rulloje01,Jerry Rullo,178,74
ruscost01,Stefano Rusconi,206,108
rushbr01,Brandon Rush,198,99
rushka01,Kareem Rush,198,97
russebi01,Bill Russell,208,97
russebr01,Bryon Russell,201,102
russeca02,Campy Russell,203,97
russeca01,Cazzie Russell,196,98
russeda01,D'Angelo Russell,193,87
russefr01,Frank Russell,190,81
russepi01,Pierre Russell,193,86
russeru01,Rubin Russell,188,81
russewa01,Walker Russell,196,88
russewa02,Walker Russell,183,77
ryanma01,Matt Ryan,201,97
sabonar01,Arvydas Sabonis,221,126
sabondo01,Domantas Sabonis,211,108
sacrero01,Robert Sacre,213,122
sadowed01,Ed Sadowski,196,108
sailoke01,Kenny Sailors,178,79
sallejo01,John Salley,211,104
salmojo01,John Salmons,201,95
salvaal01,Al Salvadori,206,99
salvake01,Kevin Salvadori,213,104
samakso01,Soumaila Samake,213,104
samanlu01,Luka Šamanić,208,102
sambch01,Cheikh Samb,216,111
sampsbr01,Brandon Sampson,196,83
sampsja02,JaKarr Sampson,201,97
sampsja01,Jamal Sampson,211,106
sampsra01,Ralph Sampson,224,103
samuesa01,Samardo Samuels,206,117
sanchpe01,Pepe Sánchez,193,88
sandeal01,Al Sanders,201,108
sandefr01,Frankie Sanders,198,90
sandeje01,Jeff Sanders,203,102
sandela01,Larry Sanders,211,106
sandeme01,Melvin Sanders,196,95
sandemi01,Mike Sanders,198,95
sandeto01,Tom Sanders,198,95
sanforo01,Ron Sanford,206,97
santida01,Daniel Santiago,216,116
santibo01,Bob Santini,196,86
sapplwa01,Wayne Sappleton,206,97
saricda01,Dario Šarić,208,102
sarrol01,Olivier Sarr,213,107
sasseja01,Jason Sasser,201,102
sasseje01,Jeryl Sasser,198,90
satorto01,Tomáš Satoranský,201,95
satteke01,Kenny Satterfield,188,84
saulpe01,Pep Saul,188,83
sauldwo01,Woody Sauldsberry,201,99
saultgl01,Glynn Saulters,188,79
saundfr01,Fred Saunders,201,95
savagdo01,Don Savage,190,92
savovpr01,Predrag Savović,198,102
sawyeal01,Alan Sawyer,196,88
scalabr01,Brian Scalabrine,206,109
scaleal01,Alex Scales,193,83
scalede01,DeWayne Scales,203,94
schadfr01,Frank Schade,185,77
schadbe01,Ben Schadler,183,83
schaehe01,Herm Schaefer,183,79
schaebi01,Billy Schaeffer,196,90
schafbo01,Bob Schafer,190,88
schakjo01,Jordan Schakel,198,90
scharbe01,Ben Scharnus,188,78
schatma01,Marv Schatzman,196,90
schaufr01,Fred Schaus,196,92
schayda01,Danny Schayes,211,106
schaydo01,Dolph Schayes,203,99
schecos01,Ossie Schectman,183,79
schefst01,Steve Scheffler,206,113
schefto01,Tom Scheffler,211,108
schelda01,Dave Schellhase,190,92
schenlu01,Luke Schenscher,216,115
scherhe01,Herb Scherer,206,96
schindw01,Dwayne Schintzius,216,117
schluda01,Dale Schlueter,208,102
schneot01,Otto Schnellbacher,193,83
schnidi01,Dick Schnittker,196,90
schoeru01,Russ Schoene,208,95
schofad01,Admiral Schofield,196,109
scholda01,Dave Scholz,203,99
schoomi01,Milt Schoon,201,104
schrede01,Detlef Schrempf,208,106
schrode01,Dennis Schröder,190,78
schulho01,Howie Schultz,198,90
schuldi01,Dick Schulz,188,87
schurro01,Roger Schurig,190,83
schwejo01,John Schweitz,198,95
scolalu01,Luis Scola,206,108
scolafr01,Fred Scolari,178,81
scottal01,Alvin Scott,201,83
scottbr01,Brent Scott,208,113
scottby01,Byron Scott,190,88
scottch01,Charlie Scott,196,79
scottde01,Dennis Scott,203,103
scottja01,James Scott,198,81
scottmi01,Mike Scott,201,107
scottra01,Ray Scott,206,97
scottsh01,Shawnelle Scott,208,113
scotttr01,Tre Scott,203,102
scottwi01,Willie Scott,196,95
scranpa01,Paul Scranton,196,104
scrubja01,Jay Scrubb,196,99
scurrca01,Carey Scurry,201,85
sealsbr01,Bruce Seals,203,95
sealssh01,Shea Seals,196,95
sealyma01,Malik Sealy,203,86
searced01,Ed Searcy,198,95
searske01,Kenny Sears,206,89
seewa01,Wayne See,190,86
sefolth01,Thabo Sefolosha,198,97
seikaro01,Rony Seikaly,211,104
selbogl01,Glen Selbo,190,88
selbyjo01,Josh Selby,188,83
seldewa01,Wayne Selden,196,104
sellebr01,Brad Sellers,213,95
selleph01,Phil Sellers,193,88
seltzro01,Rollie Seltz,178,74
selvale01,Lester Selvage,185,79
selvyfr01,Frank Selvy,190,81
seminji01,Jim Seminoff,188,86
senesa01,Mouhamed Sene,211,104
senesge01,George Senesky,188,81
sengual01,Alperen Şengün,206,106
serapke01,Kevin Séraphin,206,129
sesayan01,Ansu Sesay,206,102
sessira01,Ramon Sessions,190,86
seungha01,Ha Seung-Jin,221,138
sewelto01,Tom Sewell,196,83
sextoco01,Collin Sexton,185,86
seymopa01,Paul Seymour,185,81
shabani01,Nick Shaback,180,81
shackly01,Lynn Shackelford,196,86
shackch01,Charles Shackleford,208,102
shaefca01,Carl Shaeffer,190,83
shaffle01,Lee Shaffer,201,99
shakumu01,Mustafa Shakur,190,86
shamela01,Landry Shamet,193,86
shammgo01,God Shammgod,183,76
shannea01,Earl Shannon,180,77
shannho01,Howie Shannon,188,79
sharech01,Chuck Share,211,106
sharmbi01,Bill Sharman,185,79
sharpda01,Day'Ron Sharpe,211,120
sharpwa01,Walter Sharpe,206,111
shaskjo01,John Shasky,211,106
shavlro01,Ron Shavlik,203,90
shawbr01,Brian Shaw,198,86
shawca01,Casey Shaw,211,117
shayoma01,Marial Shayok,196,89
sheabo01,Bob Shea,188,87
shefffr01,Fred Sheffield,188,74
sheltcr01,Craig Shelton,201,95
sheltlo01,Lonnie Shelton,203,108
shengto01,Tornike Shengelia,206,98
shephbi01,Billy Shepherd,178,72
sheppje01,Jeff Sheppard,190,86
sheppst01,Steve Sheppard,198,97
sheroed01,Ed Sherod,188,77
shippch01,Charley Shipp,185,90
shirlpa01,Paul Shirley,208,104
shortge01,Gene Short,198,90
shortpu01,Purvis Short,201,95
shousde01,Dexter Shouse,188,90
shriddi01,Dick Shrider,188,86
shuege01,Gene Shue,188,77
shumajo01,John Shumate,206,106
shumpim01,Iman Shumpert,196,97
shvedal01,Alexey Shved,198,86
siakapa01,Pascal Siakam,206,104
siberjo01,Jordan Sibert,193,84
sibersa01,Sam Sibert,201,97
siblema01,Mark Sibley,188,79
sichtje01,Jerry Sichting,185,76
sidledo01,Donald Sidle,203,97
siegfla01,Larry Siegfried,190,86
siewera01,Ralph Siewert,216,104
sikmaja01,Jack Sikma,211,104
silasja01,James Silas,185,81
silaspa01,Paul Silas,201,99
silasxa01,Xavier Silas,196,92
silerga01,Garret Siler,211,138
sillimi01,Mike Silliman,198,102
silvach01,Chris Silva,203,106
simiewa01,Wayne Simien,206,115
simmobe01,Ben Simmons,211,108
simmobo01,Bobby Simmons,201,95
simmoce01,Cedric Simmons,206,106
simmoco01,Connie Simmons,203,100
simmogr01,Grant Simmons,190,86
simmojo01,Johnny Simmons,185,83
simmojo02,Jonathon Simmons,198,88
simmoko01,Kobi Simmons,196,75
simmoli01,Lionel Simmons,201,95
simonmi01,Miles Simon,190,91
simonwa01,Walter Simon,198,90
simonma01,Marko Simonovic,211,97
simonan01,Anfernee Simons,190,82
simpkdi01,Dickey Simpkins,206,112
simpsra01,Ralph Simpson,196,90
simpsza01,Zavier Simpson,183,86
simsal01,Alvin Sims,193,106
simsbo01,Bob Sims,196,99
simsco01,Courtney Sims,208,111
simsdo01,Doug Sims,201,88
simshe01,Henry Sims,208,112
simsje01,Jericho Sims,208,111
simssc01,Scott Sims,185,77
singlky01,Kyle Singler,203,103
singlse01,Sean Singletary,183,83
singlch01,Chris Singleton,203,104
singlja01,James Singleton,203,97
singlmc01,McKinley Singleton,196,79
sinicze01,Zeke Sinicola,178,74
sirvyde01,Deividas Sirvydis,203,86
sittoch01,Charlie Sitton,203,95
sivape01,Peyton Siva,183,83
skilesc01,Scott Skiles,185,81
skinnal01,Al Skinner,190,86
skinnbr01,Brian Skinner,206,115
skinnta01,Tal Skinner,196,88
skoogwh01,Whitey Skoog,180,81
sladeje01,Jeff Slade,198,99
slatere01,Reggie Slater,201,97
slaugji01,Jim Slaughter,211,95
slaugjo01,Jose Slaughter,196,92
slayta01,Tamar Slay,203,97
sloando01,Donald Sloan,190,92
sloanje01,Jerry Sloan,196,88
slokaur01,Uroš Slokar,208,107
slubyto01,Tom Sluby,193,90
smailal01,Alen Smailagić,208,97
smartja01,Javonte Smart,193,92
smartke01,Keith Smart,185,79
smartma01,Marcus Smart,190,99
smawlbe01,Belus Smawley,185,88
smileja01,Jack Smiley,190,86
smithad01,Adrian Smith,185,81
smithal01,Al Smith,185,83
smithbi01,Bill Smith,196,86
smithbi02,Bingo Smith,196,88
smithbo01,Bobby Smith,193,86
smithch01,Charles Smith,208,104
smithch02,Charles Smith,185,72
smithch04,Charles Smith,193,87
smithch03,Chris Smith,190,86
smithch05,Chris Smith,188,90
smithcl01,Clinton Smith,198,95
smithcr01,Craig Smith,201,113
smithde01,Deb Smith,190,81
smithde03,Dennis Smith Jr.,188,92
smithde02,Derek Smith,198,92
smithdo01,Don Smith,188,86
smithdo02,Don Smith,183,72
smithdo04,Donta Smith,201,97
smithdo03,Doug Smith,208,99
smithed01,Ed Smith,198,81
smithel01,Elmore Smith,213,113
smithga01,Garfield Smith,206,106
smithgr01,Greg Smith,196,88
smithgr02,Greg Smith,208,113
smithis01,Ish Smith,183,79
smithjr01,J.R. Smith,198,102
smithja01,Jabari Smith,211,113
smithja04,Jalen Smith,208,97
smithja02,Jason Smith,213,108
smithje01,Jerry Smith,188,86
smithji01,Jim Smith,206,102
smithjo02,Joe Smith,208,102
smithjo01,John Smith,213,106
smithjo03,Josh Smith,206,102
smithke03,Keith Smith,190,81
smithke02,Ken Smith,201,83
smithke01,Kenny Smith,190,77
smithla02,LaBradford Smith,190,90
smithla01,Larry Smith,203,97
smithle01,Leon Smith,208,106
smithmi01,Michael Smith,208,102
smithmi02,Michael Smith,203,104
smithmi03,Mike Smith,203,88
smithno01,Nolan Smith,188,83
smithot01,Otis Smith,196,95
smithpe01,Pete Smith,198,92
smithph01,Phil Smith,193,83
smithra01,Randy Smith,190,81
smithre01,Reggie Smith,208,108
smithro01,Robert Smith,180,74
smithru01,Russ Smith,183,74
smithsa01,Sam Smith,201,104
smithsa02,Sam Smith,193,90
smithst01,Steve Smith,201,90
smithst03,Steven Smith,203,106
smithst02,Stevin Smith,188,94
smithth01,Theron Smith,203,102
smithto02,Tony Smith,190,83
smithwi01,William Smith,213,99
smithwi02,Willie Smith,188,77
smithzh01,Zhaire Smith,190,92
smitsri01,Rik Smits,224,113
smrekmi01,Mike Smrek,213,113
smythjo01,Joe Smyth,190,97
sneedxa01,Xavier Sneed,196,97
snellto01,Tony Snell,198,96
snower01,Eric Snow,190,86
snydedi01,Dick Snyder,196,93
snydeki01,Kirk Snyder,198,102
sobekch01,Chips Sobek,183,81
soberri01,Ricky Sobers,190,89
sobiero01,Ron Sobie,190,83
sojoumi01,Mike Sojourner,206,102
sojouwi01,Willie Sojourner,203,102
solomwi01,Will Solomon,185,83
somerwi01,Willie Somerset,173,77
songada01,Darius Songaila,206,112
sorenda01,Dave Sorenson,203,102
southja01,James Southerland,203,97
sovragi01,Gino Sovran,188,79
sowpa01,Pape Sow,208,113
spainke01,Ken Spain,206,102
spaldra01,Ray Spalding,208,97
spanaji01,Jim Spanarkel,196,86
spanova01,Vassilis Spanoulis,193,88
sparkda01,Daniel Sparks,203,90
sparrgu01,Guy Sparrow,198,98
sparrro01,Rory Sparrow,188,79
spearod01,Odie Spears,196,92
spectar01,Art Spector,193,90
speigma01,Marreese Speights,208,115
spellom01,Omari Spellman,203,111
spencan01,Andre Spencer,198,95
spencel01,Elmore Spencer,213,122
spencfe01,Felton Spencer,213,120
spicelo01,Lou Spicer,188,88
spitzcr01,Craig Spitzer,213,102
splitti01,Tiago Splitter,211,111
spoelar01,Art Spoelstra,206,99
spragbr01,Bruce Spraggins,196,85
sprewla01,Latrell Sprewell,196,86
sprigla01,Larry Spriggs,201,104
sprinja01,Jaden Springer,193,92
sprinji01,Jim Springer,206,106
spruiji01,Jim Spruill,188,102
stackry01,Ryan Stack,211,97
stackje01,Jerry Stackhouse,198,98
stacoke01,Kevin Stacom,190,83
stagger01,Erv Staggs,198,88
stallbu01,Bud Stallworth,196,86
stallda01,Dave Stallworth,201,90
stanced01,Ed Stanczak,185,83
stanlca01,Cassius Stanley,196,86
stanste01,Terence Stansbury,196,77
starkjo01,John Starks,190,81
starrke01,Keith Starr,198,86
stausni01,Nik Stauskas,198,92
stavela01,Larry Staverman,201,92
steella01,Larry Steele,196,81
steigma01,Matt Steigenga,201,102
stepavl01,Vladimir Stepania,213,107
stephdj01,D.J. Stephens,196,85
stephev01,Everette Stephens,188,79
stephja01,Jack Stephens,190,83
stephjo01,Joe Stephens,201,95
stephla01,Lance Stephenson,198,104
stephal01,Alex Stepheson,208,122
steppbr01,Brook Steppe,196,88
steveba01,Barry Stevens,196,88
stevela01,Lamar Stevens,198,104
stevewa01,Wayne Stevens,190,83
stevede01,DeShawn Stevenson,196,95
stewade01,Dennis Stewart,198,99
stewais01,Isaiah Stewart,203,113
stewake01,Kebu Stewart,203,108
stewala01,Larry Stewart,203,99
stewami01,Michael Stewart,208,104
stewano01,Norm Stewart,196,92
stiemgr01,Greg Stiemsma,211,117
stipast01,Steve Stipanovich,211,111
stithbr01,Bryant Stith,196,94
stithsa01,Sam Stith,188,83
stithto01,Tom Stith,196,95
stivral01,Alex Stivrins,203,99
stockda01,David Stockton,180,74
stockjo01,John Stockton,185,77
stojape01,Peja Stojaković,208,103
stokeed01,Ed Stokes,213,119
stokegr01,Greg Stokes,208,99
stokeja01,Jarnell Stokes,206,119
stokema01,Maurice Stokes,201,105
stolkar01,Art Stolkey,185,81
stollra01,Randy Stoll,201,106
stonedi01,Diamond Stone,211,115
stonege01,George Stone,201,88
stoneju01,Julyan Stone,198,90
storeaw01,Awvee Storey,198,100
stoudda01,Damon Stoudamire,178,77
stoudsa01,Salim Stoudamire,185,81
stoudam01,Amar'e Stoudemire,208,111
stovapa01,Paul Stovall,193,97
strawdj01,D.J. Strawberry,196,91
strawjo01,Joe Strawder,208,106
stricbi01,Bill Stricker,206,95
stricer01,Erick Strickland,190,95
stricma01,Mark Strickland,206,95
stricro02,Rod Strickland,190,79
stricro01,Roger Strickland,196,90
stroejo01,John Stroeder,208,117
stronde01,Derek Strong,203,99
strotla01,Lamont Strothers,193,86
stroujo01,John Stroud,201,97
stroure01,Red Stroud,183,72
strusma01,Max Strus,196,97
stuckro01,Rodney Stuckey,196,95
stumpge01,Gene Stump,188,83
stutzst01,Stan Stutz,178,77
suggsja01,Jalen Suggs,193,92
suitega01,Gary Suiter,206,102
sullija01,Jared Sullinger,206,117
summeda01,DaJuan Summers,203,104
sumneed01,Edmond Sumner,193,88
sumptba01,Barry Sumpter,211,97
sundedo01,Don Sunderlage,185,81
sundobr01,Bruno Šundov,218,99
sundvjo01,Jon Sundvold,188,77
surabo01,Bob Sura,196,90
surhodi01,Dick Surhoff,193,95
sutorge01,George Sutor,203,106
suttlda01,Dane Suttle,190,86
suttogr01,Greg Sutton,188,77
swageke01,Keith Swagerty,201,106
swainbe01,Bennie Swain,203,99
swanica01,Caleb Swanigan,206,117
swansno01,Norm Swanson,198,95
swartda01,Dan Swartz,193,97
sweetmi01,Mike Sweetney,203,124
swiftro01,Robert Swift,213,111
swiftsk01,Skeeter Swift,190,92
swiftst01,Stromile Swift,206,102
swinsaa01,Aaron Swinson,196,104
swordcr01,Craig Sword,190,88
sypa01,Pape Sy,201,102
sydnobu01,Buck Sydnor,178,79
sykeske01,Keifer Sykes,183,81
sykesla01,Larry Sykes,206,115
szabobr01,Brett Szabo,211,104
szczewa02,Wally Szczerbiak,201,110
szczewa01,Walt Szczerbiak,198,95
tabakza01,Žan Tabak,213,111
tabusyu01,Yuta Tabuse,175,74
taftch01,Chris Taft,208,117
tanensi01,Sid Tanenbaum,183,72
tarladr01,Dragan Tarlać,208,117
tarplro01,Roy Tarpley,211,104
tartle01,Levern Tart,188,88
tateja01,Jae'Sean Tate,193,104
tatumea01,Earl Tatum,196,83
tatumja01,Jayson Tatum,203,95
tavarwa01,Edy Tavares,221,117
tayloan01,Anthony Taylor,193,79
taylobr01,Brian Taylor,188,83
taylodo01,Donell Taylor,198,81
taylofa01,Fatty Taylor,183,79
taylofr01,Fred Taylor,196,81
taylois01,Isaiah Taylor,190,77
tayloja01,Jay Taylor,190,86
tayloje01,Jeff Taylor,193,79
tayloje03,Jeff Taylor,201,102
tayloje02,Jermaine Taylor,193,95
taylojo01,Johnny Taylor,206,99
taylole01,Leonard Taylor,203,99
tayloma01,Maurice Taylor,206,117
taylomi01,Mike Taylor,188,74
taylool01,Oliver Taylor,188,87
tayloro01,Ronald Taylor,216,120
taylote01,Terry Taylor,196,104
tayloty01,Tyshawn Taylor,190,83
taylovi01,Vince Taylor,196,81
teaglte01,Terry Teagle,196,88
teaguje01,Jeff Teague,190,88
teaguma01,Marquis Teague,188,85
teletmi01,Mirza Teletović,206,109
telfase01,Sebastian Telfair,183,74
templco01,Collis Temple,203,99
templga01,Garrett Temple,196,88
teodomi01,Miloš Teodosić,196,88
terreir01,Ira Terrell,203,90
terreja01,Jared Terrell,190,102
terryca01,Carlos Terry,196,95
terrych01,Chuck Terry,198,97
terrycl01,Claude Terry,193,88
terryem01,Emanuel Terry,206,99
terryja01,Jason Terry,188,83
terryty01,Tyrell Terry,188,72
teskejo01,Jon Teske,216,120
thabeha01,Hasheem Thabeet,221,119
thackto01,Tom Thacker,188,77
thearfl01,Floyd Theard,185,77
theisda01,Daniel Theis,203,111
theusre01,Reggie Theus,201,86
thibepe01,Peter Thibeaux,201,95
thiebbi01,Bill Thieben,201,97
thigpju01,Justus Thigpen,185,72
thirdda01,David Thirdkill,201,88
thomaad01,Adonis Thomas,201,90
thomabi01,Billy Thomas,193,94
thomabr01,Brodric Thomas,196,83
thomaca02,Cam Thomas,193,95
thomaca01,Carl Thomas,193,79
thomach01,Charles Thomas,190,79
thomaet01,Etan Thomas,206,116
thomair01,Irving Thomas,203,102
thomais02,Isaiah Thomas,175,83
thomais01,Isiah Thomas,185,81
thomaja01,Jamel Thomas,198,97
thomaja02,James Thomas,203,106
thomaji01,Jim Thomas,190,86
thomajo01,Joe Thomas,198,92
thomajo02,John Thomas,206,120
thomake01,Kenny Thomas,201,118
thomakh01,Khyri Thomas,190,95
thomaku01,Kurt Thomas,206,104
thomala01,Lance Thomas,203,108
thomama01,Malcolm Thomas,206,102
thomama02,Matt Thomas,193,86
thomaro01,Ronald Thomas,198,97
thomate01,Terry Thomas,203,99
thomati01,Tim Thomas,208,104
thomaty01,Tyrus Thomas,206,97
thomawi01,Willis Thomas,188,83
thomptr02,Trey Thompkins,208,111
thompbe01,Bernard Thompson,198,95
thompbi01,Billy Thompson,201,88
thompbr01,Brooks Thompson,193,87
thompco01,Corny Thompson,203,102
thompda01,David Thompson,193,88
thompdi01,Dijon Thompson,201,88
thompge01,George Thompson,188,90
thompho01,Hollis Thompson,203,93
thompja01,Jack Thompson,185,83
thompja02,Jason Thompson,211,113
thompjo01,John Thompson,208,102
thompke01,Kevin Thompson,211,117
thompkl01,Klay Thompson,198,97
thompla01,LaSalle Thompson,208,111
thompmy01,Mychal Thompson,208,102
thompmy02,Mychel Thompson,198,95
thomppa01,Paul Thompson,198,95
thompst01,Stephen Thompson,193,83
thomptr01,Tristan Thompson,206,115
thorjt01,JT Thor,208,92
thoresk01,Skip Thoren,208,104
thornro01,Rod Thorn,193,88
thornal01,Al Thornton,203,99
thornbo01,Bob Thornton,208,102
thornda01,Dallas Thornton,193,86
thornma01,Marcus Thornton,193,92
thornsi01,Sindarius Thornwell,193,97
thorpot01,Otis Thorpe,206,102
threase01,Sedale Threatt,188,79
thurmna01,Nate Thurmond,211,102
thursme01,Mel Thurston,183,79
thybuma01,Matisse Thybulle,196,91
tidriha01,Hal Tidrick,185,86
tiemada01,Dan Tieman,183,83
tilliki02,Killian Tillie,206,99
tillida01,Darren Tillis,211,97
tillmxa01,Xavier Tillman Sr.,203,111
tinglja01,Jack Tingle,193,92
tinslge01,George Tinsley,196,92
tinslja01,Jamaal Tinsley,190,88
tisdawa01,Wayman Tisdale,206,108
tobeymi01,Mike Tobey,213,117
toddis01,Isaiah Todd,208,99
todormi01,Mike Todorovich,196,99
tolbera01,Ray Tolbert,206,102
tolbeto01,Tom Tolbert,201,106
tollian01,Anthony Tolliver,203,108
tolsode01,Dean Tolson,203,86
tomjaru01,Rudy Tomjanovich,203,98
toneyan01,Andrew Toney,190,80
toneyse01,Sedric Toney,188,80
tonkoan01,Andy Tonkovich,185,83
toolsan01,Andy Toolson,198,95
toomaja01,Jack Toomay,198,97
toonebe01,Bernard Toone,206,95
toppiob01,Obi Toppin,206,99
torgoir01,Irv Torgoff,188,87
tormobu01,Gene Tormohlen,203,104
torreos01,Óscar Torres,198,95
toscaju01,Juan Toscano-Anderson,198,94
toshebi01,Bill Tosheff,185,79
toughbo01,Bob Tough,183,83
toupaax01,Axel Toupane,201,89
towemo01,Monte Towe,170,68
towerke01,Keith Tower,211,113
towerbl01,Blackie Towery,193,95
towneli01,Linton Townes,201,86
townska01,Karl-Anthony Towns,211,112
townsra01,Raymond Townsend,190,79
trappge01,George Trapp,203,92
trappjo01,John Trapp,201,95
traylro01,Robert Traylor,203,128
trentga01,Gary Trent,203,113
trentga02,Gary Trent Jr.,196,94
trepaje01,Jeff Trepagnier,193,90
tresvjo01,John Tresvant,201,97
trieral01,Allonzo Trier,193,90
triptdi01,Dick Triptow,183,77
tripuke01,Kelly Tripucka,198,99
truitan01,Ansley Truitt,206,97
trybace01,Cezary Trybański,218,108
tsakaja01,Jake Tsakalidis,218,129
tschojo01,John Tschogl,198,93
tsiorlo01,Lou Tsioropoulos,196,86
tskitni01,Nikoloz Tskitishvili,213,102
tuckeal01,Al Tucker,203,86
tuckeal02,Alando Tucker,198,92
tuckean01,Anthony Tucker,203,99
tuckeji01,Jim Tucker,201,83
tuckepj01,P.J. Tucker,196,111
tuckera01,Rayjon Tucker,190,94
tucketr01,Trent Tucker,196,87
turiaro01,Ronny Turiaf,208,112
turkcmi01,Mirsad Türkcan,206,107
turkohe01,Hedo Türkoğlu,208,99
turnean01,Andre Turner,180,72
turnebi01,Bill Turner,201,99
turneel01,Elston Turner,196,86
turneev01,Evan Turner,198,99
turnega01,Gary Turner,201,90
turnehe02,Henry Turner,201,90
turnehe01,Herschell Turner,188,88
turneja01,Jack Turner,193,77
turneja02,Jack Turner,196,90
turneje01,Jeff Turner,206,104
turnejo01,John Turner,203,111
turnemy01,Myles Turner,211,113
turnewa01,Wayne Turner,188,86
turpime01,Melvin Turpin,211,108
twardda01,Dave Twardzik,185,79
twymaja01,Jack Twyman,198,95
tylerbj01,B.J. Tyler,185,83
tylerje01,Jeremy Tyler,208,117
tylerte01,Terry Tyler,201,97
tyrach01,Charlie Tyra,203,104
ubileed01,Edwin Ubiles,198,92
udohek01,Ekpe Udoh,208,111
udokaim01,Ime Udoka,198,97
udrihbe01,Beno Udrih,190,92
ukicro01,Roko Ukić,196,83
ulisty01,Tyler Ulis,178,72
unselwe01,Wes Unseld,201,111
uplinha01,Hal Uplinger,193,83
upshake01,Kelvin Upshaw,188,81
uthofja01,Jarrod Uthoff,206,100
uzohbe01,Ben Uzoh,190,92
vacenst01,Stephen Vacendak,185,83
valanjo01,Jonas Valančiūnas,211,120
valenda01,Darnell Valentine,185,83
valende01,Denzel Valentine,193,99
valenro01,Ronnie Valentine,201,95
vallejo01,John Vallely,190,83
vanardi01,Dick Van Arsdale,196,95
vanarto01,Tom Van Arsdale,196,91
vanexni01,Nick Van Exel,185,77
vanhoke01,Keith Van Horn,208,99
vanlino01,Norm Van Lier,185,78
vanzade01,Dennis Van Zant,206,95
vanvlfr01,Fred VanVleet,185,89
vancege01,Gene Vance,190,88
vandelo01,Logan Vander Velden,203,97
vandeja01,Jarred Vanderbilt,206,97
vandeer01,Ernie Vandeweghe,190,88
vandeki01,Kiki Vandeweghe,203,99
vanosni01,Nick Vanos,216,115
vanteda01,David Vanterpool,196,90
vardara01,Ratko Varda,216,117
varejan01,Anderson Varejão,211,123
varnaja01,Jarvis Varnado,206,104
vasqugr01,Greivis Vásquez,198,98
vassede01,Devin Vassell,196,90
vaughch01,Chico Vaughn,188,86
vaughda01,David Vaughn,211,99
vaughda02,David Vaughn,206,108
vaughja01,Jacque Vaughn,185,86
vaughra01,Rashad Vaughn,198,91
vaughvi01,Virgil Vaughn,193,92
vaughlo01,Loy Vaught,206,104
vergabo01,Bob Verga,185,86
verhope01,Pete Verhoeven,206,97
veselja01,Jan Veselý,211,108
vetragu01,Gundars Vētra,198,88
viannjo01,João Vianna,206,97
villach01,Charlie Villanueva,211,105
vincega01,Gabe Vincent,190,90
vinceja01,Jay Vincent,201,99
vincesa01,Sam Vincent,188,83
vincima01,Marcus Vinicius,203,102
vinsofr01,Fred Vinson,193,86
virdecl01,Claude Virden,198,88
vocega01,Gary Voce,206,108
volkefl01,Floyd Volker,193,92
volkoal01,Alexander Volkov,208,98
vonniwh01,Whitey Von Nieda,185,77
vonleno01,Noah Vonleh,208,116
voskuja01,Jake Voskuhl,211,111
vraneda01,Danny Vranes,201,95
vranesl01,Slavko Vraneš,226,124
vrankst01,Stojko Vranković,218,117
vromabr01,Brett Vroman,213,99
vromaja01,Jackson Vroman,208,99
vucevni01,Nikola Vučević,208,117
vujacsa01,Sasha Vujačić,201,88
vanbrbu01,Butch van Breda Kolff,190,83
vanbrja01,Jan van Breda Kolff,201,88
wadede01,Dean Wade,206,103
wadedw01,Dwyane Wade,193,99
wadema01,Mark Wade,180,72
wafervo01,Von Wafer,196,95
wagercl01,Clint Wager,198,95
wagneda02,Dajuan Wagner,188,90
wagneda01,Danny Wagner,183,77
wagnefr01,Franz Wagner,206,102
wagnemi01,Milt Wagner,196,83
wagnemo01,Moritz Wagner,211,111
wagneph01,Phillip Wagner,188,86
wainris01,Ish Wainright,198,113
waitedi01,Dion Waiters,190,97
waitegr01,Granville Waiters,211,102
wakefan01,Andre Wakefield,190,79
walkne01,Neal Walk,208,99
walkean01,Andy Walker,193,86
walkean02,Antoine Walker,203,101
walkebr01,Brady Walker,198,92
walkech01,Chet Walker,198,96
walkeda01,Darrell Walker,193,81
walkefo01,Foots Walker,183,83
walkebi01,Henry Walker,198,99
walkeho01,Horace Walker,190,95
walkeji01,Jimmy Walker,190,88
walkeke02,Kemba Walker,183,83
walkeke01,Kenny Walker,203,95
walkelo01,Lonnie Walker IV,193,92
walkemj01,M.J. Walker,196,96
walkeph01,Phil Walker,190,81
walkesa01,Samaki Walker,206,108
walkewa01,Wally Walker,201,86
walljo01,John Wall,190,95
wallabe01,Ben Wallace,206,108
wallage01,Gerald Wallace,201,97
wallajo01,John Wallace,203,102
wallara01,Rasheed Wallace,208,102
wallare01,Red Wallace,185,83
wallaty01,Tyrone Wallace,196,89
walledw01,Dwight Waller,198,99
walleja01,Jamie Waller,193,97
walshji01,Jim Walsh,193,88
walshma01,Matt Walsh,198,92
waltere01,Rex Walters,193,86
walthpa01,Paul Walther,188,72
walthis01,Isaac Walthour,180,73
waltobi01,Bill Walton,211,95
waltode01,Derrick Walton,183,85
